,File_Name,penguin_ID,Video_ID,Date,Time,Frame_No,Label
183,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_14_183.png,GI-LP0238,MOVI0006,2016-10-20,07:50:14,183,nonprey
184,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_14_184.png,GI-LP0238,MOVI0006,2016-10-20,07:50:14,184,nonprey
185,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_14_185.png,GI-LP0238,MOVI0006,2016-10-20,07:50:14,185,nonprey
186,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_14_186.png,GI-LP0238,MOVI0006,2016-10-20,07:50:14,186,nonprey
187,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_14_187.png,GI-LP0238,MOVI0006,2016-10-20,07:50:14,187,nonprey
188,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_14_188.png,GI-LP0238,MOVI0006,2016-10-20,07:50:14,188,nonprey
189,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_14_189.png,GI-LP0238,MOVI0006,2016-10-20,07:50:14,189,nonprey
190,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_14_190.png,GI-LP0238,MOVI0006,2016-10-20,07:50:14,190,nonprey
191,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_14_191.png,GI-LP0238,MOVI0006,2016-10-20,07:50:14,191,nonprey
192,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_14_192.png,GI-LP0238,MOVI0006,2016-10-20,07:50:14,192,nonprey
193,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_14_193.png,GI-LP0238,MOVI0006,2016-10-20,07:50:14,193,nonprey
194,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_14_194.png,GI-LP0238,MOVI0006,2016-10-20,07:50:14,194,nonprey
195,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_14_195.png,GI-LP0238,MOVI0006,2016-10-20,07:50:14,195,nonprey
196,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_14_196.png,GI-LP0238,MOVI0006,2016-10-20,07:50:14,196,nonprey
197,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_14_197.png,GI-LP0238,MOVI0006,2016-10-20,07:50:14,197,nonprey
198,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_14_198.png,GI-LP0238,MOVI0006,2016-10-20,07:50:14,198,nonprey
199,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_14_199.png,GI-LP0238,MOVI0006,2016-10-20,07:50:14,199,nonprey
200,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_14_200.png,GI-LP0238,MOVI0006,2016-10-20,07:50:14,200,nonprey
201,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_14_201.png,GI-LP0238,MOVI0006,2016-10-20,07:50:14,201,nonprey
202,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_14_202.png,GI-LP0238,MOVI0006,2016-10-20,07:50:14,202,nonprey
203,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_14_203.png,GI-LP0238,MOVI0006,2016-10-20,07:50:14,203,nonprey
204,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_14_204.png,GI-LP0238,MOVI0006,2016-10-20,07:50:14,204,nonprey
205,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_14_205.png,GI-LP0238,MOVI0006,2016-10-20,07:50:14,205,nonprey
206,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_14_206.png,GI-LP0238,MOVI0006,2016-10-20,07:50:14,206,nonprey
207,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_14_207.png,GI-LP0238,MOVI0006,2016-10-20,07:50:14,207,nonprey
208,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_14_208.png,GI-LP0238,MOVI0006,2016-10-20,07:50:14,208,nonprey
209,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_14_209.png,GI-LP0238,MOVI0006,2016-10-20,07:50:14,209,nonprey
210,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_15_210.png,GI-LP0238,MOVI0006,2016-10-20,07:50:15,210,nonprey
211,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_15_211.png,GI-LP0238,MOVI0006,2016-10-20,07:50:15,211,nonprey
212,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_15_212.png,GI-LP0238,MOVI0006,2016-10-20,07:50:15,212,nonprey
213,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_15_213.png,GI-LP0238,MOVI0006,2016-10-20,07:50:15,213,nonprey
214,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_15_214.png,GI-LP0238,MOVI0006,2016-10-20,07:50:15,214,nonprey
215,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_15_215.png,GI-LP0238,MOVI0006,2016-10-20,07:50:15,215,nonprey
216,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_15_216.png,GI-LP0238,MOVI0006,2016-10-20,07:50:15,216,nonprey
217,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_15_217.png,GI-LP0238,MOVI0006,2016-10-20,07:50:15,217,nonprey
218,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_15_218.png,GI-LP0238,MOVI0006,2016-10-20,07:50:15,218,nonprey
219,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_15_219.png,GI-LP0238,MOVI0006,2016-10-20,07:50:15,219,nonprey
220,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_15_220.png,GI-LP0238,MOVI0006,2016-10-20,07:50:15,220,nonprey
221,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_15_221.png,GI-LP0238,MOVI0006,2016-10-20,07:50:15,221,nonprey
222,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_15_222.png,GI-LP0238,MOVI0006,2016-10-20,07:50:15,222,nonprey
223,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_15_223.png,GI-LP0238,MOVI0006,2016-10-20,07:50:15,223,nonprey
224,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_15_224.png,GI-LP0238,MOVI0006,2016-10-20,07:50:15,224,nonprey
225,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_15_225.png,GI-LP0238,MOVI0006,2016-10-20,07:50:15,225,nonprey
226,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_15_226.png,GI-LP0238,MOVI0006,2016-10-20,07:50:15,226,nonprey
227,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_15_227.png,GI-LP0238,MOVI0006,2016-10-20,07:50:15,227,nonprey
228,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_15_228.png,GI-LP0238,MOVI0006,2016-10-20,07:50:15,228,nonprey
229,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_15_229.png,GI-LP0238,MOVI0006,2016-10-20,07:50:15,229,nonprey
230,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_15_230.png,GI-LP0238,MOVI0006,2016-10-20,07:50:15,230,nonprey
231,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_15_231.png,GI-LP0238,MOVI0006,2016-10-20,07:50:15,231,nonprey
232,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_15_232.png,GI-LP0238,MOVI0006,2016-10-20,07:50:15,232,nonprey
233,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_15_233.png,GI-LP0238,MOVI0006,2016-10-20,07:50:15,233,nonprey
234,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_15_234.png,GI-LP0238,MOVI0006,2016-10-20,07:50:15,234,nonprey
235,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_15_235.png,GI-LP0238,MOVI0006,2016-10-20,07:50:15,235,nonprey
236,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_15_236.png,GI-LP0238,MOVI0006,2016-10-20,07:50:15,236,nonprey
237,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_15_237.png,GI-LP0238,MOVI0006,2016-10-20,07:50:15,237,nonprey
238,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_15_238.png,GI-LP0238,MOVI0006,2016-10-20,07:50:15,238,nonprey
239,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_15_239.png,GI-LP0238,MOVI0006,2016-10-20,07:50:15,239,nonprey
240,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_16_240.png,GI-LP0238,MOVI0006,2016-10-20,07:50:16,240,nonprey
241,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_16_241.png,GI-LP0238,MOVI0006,2016-10-20,07:50:16,241,nonprey
242,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_16_242.png,GI-LP0238,MOVI0006,2016-10-20,07:50:16,242,nonprey
243,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_16_243.png,GI-LP0238,MOVI0006,2016-10-20,07:50:16,243,nonprey
244,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_16_244.png,GI-LP0238,MOVI0006,2016-10-20,07:50:16,244,nonprey
245,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_16_245.png,GI-LP0238,MOVI0006,2016-10-20,07:50:16,245,nonprey
246,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_16_246.png,GI-LP0238,MOVI0006,2016-10-20,07:50:16,246,nonprey
247,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_16_247.png,GI-LP0238,MOVI0006,2016-10-20,07:50:16,247,nonprey
248,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_16_248.png,GI-LP0238,MOVI0006,2016-10-20,07:50:16,248,nonprey
249,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_16_249.png,GI-LP0238,MOVI0006,2016-10-20,07:50:16,249,nonprey
250,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_16_250.png,GI-LP0238,MOVI0006,2016-10-20,07:50:16,250,nonprey
251,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_16_251.png,GI-LP0238,MOVI0006,2016-10-20,07:50:16,251,nonprey
252,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_16_252.png,GI-LP0238,MOVI0006,2016-10-20,07:50:16,252,nonprey
253,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_16_253.png,GI-LP0238,MOVI0006,2016-10-20,07:50:16,253,nonprey
254,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_16_254.png,GI-LP0238,MOVI0006,2016-10-20,07:50:16,254,nonprey
255,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_16_255.png,GI-LP0238,MOVI0006,2016-10-20,07:50:16,255,nonprey
256,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_16_256.png,GI-LP0238,MOVI0006,2016-10-20,07:50:16,256,nonprey
257,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_16_257.png,GI-LP0238,MOVI0006,2016-10-20,07:50:16,257,nonprey
258,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_16_258.png,GI-LP0238,MOVI0006,2016-10-20,07:50:16,258,nonprey
259,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_16_259.png,GI-LP0238,MOVI0006,2016-10-20,07:50:16,259,nonprey
260,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_16_260.png,GI-LP0238,MOVI0006,2016-10-20,07:50:16,260,nonprey
261,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_16_261.png,GI-LP0238,MOVI0006,2016-10-20,07:50:16,261,nonprey
262,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_16_262.png,GI-LP0238,MOVI0006,2016-10-20,07:50:16,262,nonprey
263,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_16_263.png,GI-LP0238,MOVI0006,2016-10-20,07:50:16,263,nonprey
264,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_16_264.png,GI-LP0238,MOVI0006,2016-10-20,07:50:16,264,nonprey
265,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_16_265.png,GI-LP0238,MOVI0006,2016-10-20,07:50:16,265,nonprey
266,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_16_266.png,GI-LP0238,MOVI0006,2016-10-20,07:50:16,266,nonprey
267,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_16_267.png,GI-LP0238,MOVI0006,2016-10-20,07:50:16,267,nonprey
268,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_16_268.png,GI-LP0238,MOVI0006,2016-10-20,07:50:16,268,nonprey
269,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_16_269.png,GI-LP0238,MOVI0006,2016-10-20,07:50:16,269,nonprey
270,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_17_270.png,GI-LP0238,MOVI0006,2016-10-20,07:50:17,270,nonprey
271,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_17_271.png,GI-LP0238,MOVI0006,2016-10-20,07:50:17,271,nonprey
272,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_17_272.png,GI-LP0238,MOVI0006,2016-10-20,07:50:17,272,nonprey
273,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_17_273.png,GI-LP0238,MOVI0006,2016-10-20,07:50:17,273,nonprey
274,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_17_274.png,GI-LP0238,MOVI0006,2016-10-20,07:50:17,274,nonprey
275,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_17_275.png,GI-LP0238,MOVI0006,2016-10-20,07:50:17,275,nonprey
276,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_17_276.png,GI-LP0238,MOVI0006,2016-10-20,07:50:17,276,nonprey
277,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_17_277.png,GI-LP0238,MOVI0006,2016-10-20,07:50:17,277,nonprey
278,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_17_278.png,GI-LP0238,MOVI0006,2016-10-20,07:50:17,278,nonprey
279,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_17_279.png,GI-LP0238,MOVI0006,2016-10-20,07:50:17,279,nonprey
280,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_17_280.png,GI-LP0238,MOVI0006,2016-10-20,07:50:17,280,nonprey
281,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_17_281.png,GI-LP0238,MOVI0006,2016-10-20,07:50:17,281,nonprey
282,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_17_282.png,GI-LP0238,MOVI0006,2016-10-20,07:50:17,282,nonprey
283,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_17_283.png,GI-LP0238,MOVI0006,2016-10-20,07:50:17,283,nonprey
284,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_17_284.png,GI-LP0238,MOVI0006,2016-10-20,07:50:17,284,nonprey
285,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_17_285.png,GI-LP0238,MOVI0006,2016-10-20,07:50:17,285,nonprey
286,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_17_286.png,GI-LP0238,MOVI0006,2016-10-20,07:50:17,286,nonprey
287,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_17_287.png,GI-LP0238,MOVI0006,2016-10-20,07:50:17,287,nonprey
288,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_17_288.png,GI-LP0238,MOVI0006,2016-10-20,07:50:17,288,nonprey
289,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_17_289.png,GI-LP0238,MOVI0006,2016-10-20,07:50:17,289,nonprey
290,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_17_290.png,GI-LP0238,MOVI0006,2016-10-20,07:50:17,290,nonprey
291,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_17_291.png,GI-LP0238,MOVI0006,2016-10-20,07:50:17,291,nonprey
292,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_17_292.png,GI-LP0238,MOVI0006,2016-10-20,07:50:17,292,nonprey
293,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_17_293.png,GI-LP0238,MOVI0006,2016-10-20,07:50:17,293,nonprey
294,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_17_294.png,GI-LP0238,MOVI0006,2016-10-20,07:50:17,294,nonprey
295,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_17_295.png,GI-LP0238,MOVI0006,2016-10-20,07:50:17,295,nonprey
296,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_17_296.png,GI-LP0238,MOVI0006,2016-10-20,07:50:17,296,nonprey
297,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_17_297.png,GI-LP0238,MOVI0006,2016-10-20,07:50:17,297,nonprey
298,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_17_298.png,GI-LP0238,MOVI0006,2016-10-20,07:50:17,298,nonprey
299,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_17_299.png,GI-LP0238,MOVI0006,2016-10-20,07:50:17,299,nonprey
300,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_18_300.png,GI-LP0238,MOVI0006,2016-10-20,07:50:18,300,nonprey
301,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_18_301.png,GI-LP0238,MOVI0006,2016-10-20,07:50:18,301,nonprey
302,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_18_302.png,GI-LP0238,MOVI0006,2016-10-20,07:50:18,302,nonprey
303,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_18_303.png,GI-LP0238,MOVI0006,2016-10-20,07:50:18,303,nonprey
304,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_18_304.png,GI-LP0238,MOVI0006,2016-10-20,07:50:18,304,nonprey
305,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_18_305.png,GI-LP0238,MOVI0006,2016-10-20,07:50:18,305,nonprey
306,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_18_306.png,GI-LP0238,MOVI0006,2016-10-20,07:50:18,306,nonprey
307,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_18_307.png,GI-LP0238,MOVI0006,2016-10-20,07:50:18,307,nonprey
308,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_18_308.png,GI-LP0238,MOVI0006,2016-10-20,07:50:18,308,nonprey
309,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_18_309.png,GI-LP0238,MOVI0006,2016-10-20,07:50:18,309,nonprey
310,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_18_310.png,GI-LP0238,MOVI0006,2016-10-20,07:50:18,310,nonprey
311,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_18_311.png,GI-LP0238,MOVI0006,2016-10-20,07:50:18,311,nonprey
312,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_18_312.png,GI-LP0238,MOVI0006,2016-10-20,07:50:18,312,nonprey
313,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_18_313.png,GI-LP0238,MOVI0006,2016-10-20,07:50:18,313,nonprey
314,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_18_314.png,GI-LP0238,MOVI0006,2016-10-20,07:50:18,314,nonprey
315,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_18_315.png,GI-LP0238,MOVI0006,2016-10-20,07:50:18,315,nonprey
316,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_18_316.png,GI-LP0238,MOVI0006,2016-10-20,07:50:18,316,nonprey
317,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_18_317.png,GI-LP0238,MOVI0006,2016-10-20,07:50:18,317,nonprey
318,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_18_318.png,GI-LP0238,MOVI0006,2016-10-20,07:50:18,318,nonprey
319,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_18_319.png,GI-LP0238,MOVI0006,2016-10-20,07:50:18,319,nonprey
320,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_18_320.png,GI-LP0238,MOVI0006,2016-10-20,07:50:18,320,nonprey
321,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_18_321.png,GI-LP0238,MOVI0006,2016-10-20,07:50:18,321,nonprey
322,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_18_322.png,GI-LP0238,MOVI0006,2016-10-20,07:50:18,322,nonprey
323,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_18_323.png,GI-LP0238,MOVI0006,2016-10-20,07:50:18,323,nonprey
324,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_18_324.png,GI-LP0238,MOVI0006,2016-10-20,07:50:18,324,nonprey
325,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_18_325.png,GI-LP0238,MOVI0006,2016-10-20,07:50:18,325,nonprey
326,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_18_326.png,GI-LP0238,MOVI0006,2016-10-20,07:50:18,326,nonprey
327,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_18_327.png,GI-LP0238,MOVI0006,2016-10-20,07:50:18,327,nonprey
328,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_18_328.png,GI-LP0238,MOVI0006,2016-10-20,07:50:18,328,nonprey
329,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_18_329.png,GI-LP0238,MOVI0006,2016-10-20,07:50:18,329,nonprey
330,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_19_330.png,GI-LP0238,MOVI0006,2016-10-20,07:50:19,330,nonprey
331,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_19_331.png,GI-LP0238,MOVI0006,2016-10-20,07:50:19,331,nonprey
332,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_19_332.png,GI-LP0238,MOVI0006,2016-10-20,07:50:19,332,nonprey
333,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_19_333.png,GI-LP0238,MOVI0006,2016-10-20,07:50:19,333,nonprey
334,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_19_334.png,GI-LP0238,MOVI0006,2016-10-20,07:50:19,334,nonprey
335,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_19_335.png,GI-LP0238,MOVI0006,2016-10-20,07:50:19,335,nonprey
336,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_19_336.png,GI-LP0238,MOVI0006,2016-10-20,07:50:19,336,nonprey
337,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_19_337.png,GI-LP0238,MOVI0006,2016-10-20,07:50:19,337,nonprey
338,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_19_338.png,GI-LP0238,MOVI0006,2016-10-20,07:50:19,338,nonprey
339,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_19_339.png,GI-LP0238,MOVI0006,2016-10-20,07:50:19,339,nonprey
340,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_19_340.png,GI-LP0238,MOVI0006,2016-10-20,07:50:19,340,nonprey
341,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_19_341.png,GI-LP0238,MOVI0006,2016-10-20,07:50:19,341,nonprey
342,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_19_342.png,GI-LP0238,MOVI0006,2016-10-20,07:50:19,342,nonprey
343,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_19_343.png,GI-LP0238,MOVI0006,2016-10-20,07:50:19,343,nonprey
344,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_19_344.png,GI-LP0238,MOVI0006,2016-10-20,07:50:19,344,nonprey
345,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_19_345.png,GI-LP0238,MOVI0006,2016-10-20,07:50:19,345,nonprey
346,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_19_346.png,GI-LP0238,MOVI0006,2016-10-20,07:50:19,346,nonprey
347,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_19_347.png,GI-LP0238,MOVI0006,2016-10-20,07:50:19,347,nonprey
348,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_19_348.png,GI-LP0238,MOVI0006,2016-10-20,07:50:19,348,nonprey
349,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_19_349.png,GI-LP0238,MOVI0006,2016-10-20,07:50:19,349,nonprey
350,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_19_350.png,GI-LP0238,MOVI0006,2016-10-20,07:50:19,350,nonprey
351,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_19_351.png,GI-LP0238,MOVI0006,2016-10-20,07:50:19,351,nonprey
352,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_19_352.png,GI-LP0238,MOVI0006,2016-10-20,07:50:19,352,nonprey
353,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_19_353.png,GI-LP0238,MOVI0006,2016-10-20,07:50:19,353,nonprey
354,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_19_354.png,GI-LP0238,MOVI0006,2016-10-20,07:50:19,354,nonprey
355,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_19_355.png,GI-LP0238,MOVI0006,2016-10-20,07:50:19,355,nonprey
356,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_19_356.png,GI-LP0238,MOVI0006,2016-10-20,07:50:19,356,nonprey
357,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_19_357.png,GI-LP0238,MOVI0006,2016-10-20,07:50:19,357,nonprey
358,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_19_358.png,GI-LP0238,MOVI0006,2016-10-20,07:50:19,358,nonprey
359,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_19_359.png,GI-LP0238,MOVI0006,2016-10-20,07:50:19,359,nonprey
360,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_20_360.png,GI-LP0238,MOVI0006,2016-10-20,07:50:20,360,nonprey
361,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_20_361.png,GI-LP0238,MOVI0006,2016-10-20,07:50:20,361,nonprey
362,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_20_362.png,GI-LP0238,MOVI0006,2016-10-20,07:50:20,362,nonprey
363,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_20_363.png,GI-LP0238,MOVI0006,2016-10-20,07:50:20,363,nonprey
364,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_20_364.png,GI-LP0238,MOVI0006,2016-10-20,07:50:20,364,nonprey
365,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_20_365.png,GI-LP0238,MOVI0006,2016-10-20,07:50:20,365,nonprey
